,host_response_time,host_acceptance_rate,host_identity_verified,property_type,host_location,host_is_superhost,instant_bookable,host_has_profile_pic,bathrooms_text,host_verifications,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,beds,number_of_reviews,availability_365,price,minimum_nights,maximum_nights
21761,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,f,t,1 bath,"['email', 'phone']",5.0,5.0,4.0,5.0,2.0,1,360,900,2,365
21762,within an hour,100%,t,Private room in rental unit,"Mexico City, Mexico",t,t,t,1 shared bath,"['email', 'phone']",4.7,4.8,4.8,4.7,3.0,0,168,799,1,30
21763,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1.5 baths,"['email', 'phone', 'work_email']",4.29,4.43,4.71,4.29,2.0,7,352,1684,1,365
21764,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",4.5,5.0,5.0,4.83,4.0,6,339,671,1,1125
21765,within an hour,100%,t,Private room in rental unit,"Mexico City, Mexico",t,t,t,1 private bath,"['email', 'phone']",5.0,5.0,5.0,5.0,2.0,3,229,899,1,365
21766,within an hour,100%,t,Entire condo,DESCONOCIDO,f,t,t,6 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,19.0,1,312,4521,2,30
21767,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,['phone'],4.67,4.67,4.67,4.22,1.0,9,359,306,2,365
21768,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,4.25,3.0,4,350,901,1,1125
21769,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",t,t,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,3.0,3,352,1400,1,365
21770,DESCONOCIDO,DESCONOCIDO,t,Private room in home,"Boston, MA",f,f,t,2.5 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,7.0,0,365,817,1,10
21771,within a few hours,91%,t,Entire rental unit,"Mexico City, Mexico",f,f,t,1 bath,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,26,443,5,1125
21772,within an hour,98%,t,Entire condo,"Mexico City, Mexico",t,f,t,2 baths,"['email', 'phone']",4.92,4.75,4.67,4.83,3.0,12,167,1039,2,365
21773,within a few hours,100%,t,Entire rental unit,"Mexico City, Mexico",f,f,t,2 baths,"['email', 'phone']",4.0,5.0,5.0,5.0,3.0,1,87,1200,7,180
21774,within an hour,98%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,5.0,3.0,4,347,727,2,365
21775,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,['phone'],5.0,4.8,4.6,4.6,1.0,5,362,296,2,365
21776,DESCONOCIDO,DESCONOCIDO,t,Casa particular,"Mexico City, Mexico",f,t,t,1 bath,['phone'],4.7,4.8,4.8,4.7,4.0,0,365,691,1,365
21777,within an hour,100%,t,Entire rental unit,DESCONOCIDO,t,t,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,4.75,1.0,8,354,894,2,365
21778,within a day,100%,t,Entire rental unit,DESCONOCIDO,f,f,f,2 baths,['phone'],4.7,4.8,4.8,4.7,1.0,0,365,800,30,1124
21779,DESCONOCIDO,DESCONOCIDO,t,Private room in rental unit,"Mexico City, Mexico",f,t,t,1 shared bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,333,500,1,365
21780,within an hour,100%,t,Entire cabin,"Mexico City, Mexico",f,f,t,3 baths,"['email', 'phone']",5.0,5.0,5.0,4.5,8.0,2,178,4380,1,365
21781,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,['phone'],4.4,4.2,4.8,4.4,1.0,5,356,423,2,365
21782,within an hour,100%,t,Entire loft,"Mexico City, Mexico",t,f,t,1 bath,"['email', 'phone']",4.88,5.0,4.53,4.82,1.0,17,76,893,1,30
21783,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,2 baths,"['email', 'phone', 'work_email']",5.0,5.0,4.33,4.67,1.0,3,173,899,2,365
21784,DESCONOCIDO,DESCONOCIDO,t,Entire rental unit,"Mexico City, Mexico",f,t,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,4.0,3,267,1998,2,1125
21785,within an hour,100%,t,Private room in rental unit,"Mexico City, Mexico",f,f,t,1 private bath,"['email', 'phone']",4.8,5.0,5.0,4.8,1.0,5,2,260,2,15
21786,within a few hours,100%,t,Entire condo,"Mexico City, Mexico",f,t,t,2 baths,"['email', 'phone']",4.6,5.0,4.8,4.8,1.0,5,351,962,2,20
21787,within an hour,100%,t,Private room in rental unit,DESCONOCIDO,f,f,t,1 shared bath,"['email', 'phone']",1.0,1.0,1.0,1.0,2.0,1,365,300,1,365
21788,within an hour,100%,t,Entire condo,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",5.0,5.0,4.91,4.73,3.0,11,163,1910,1,1125
21789,within an hour,87%,t,Entire condo,"Mexico City, Mexico",f,f,t,1.5 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,3.0,6,94,1300,2,60
21790,within a few hours,100%,t,Private room in home,"Mexico City, Mexico",f,f,t,1 shared bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,364,333,1,365
21791,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.9,4.9,5.0,4.9,2.0,10,283,1313,2,365
21792,DESCONOCIDO,DESCONOCIDO,t,Entire condo,DESCONOCIDO,f,f,f,1 bath,"['email', 'phone']",4.7,4.8,4.8,4.7,4.0,0,363,700,3,1125
21793,within an hour,98%,t,Entire rental unit,"Puebla, Mexico",f,f,t,2 baths,"['email', 'phone']",4.27,4.18,4.82,4.64,3.0,11,69,999,1,1125
21794,within a few hours,67%,t,Private room in rental unit,"Santiago de QuerÃ©taro, Mexico",f,f,t,2 shared baths,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,365,480,1,365
21795,within an hour,100%,t,Entire serviced apartment,DESCONOCIDO,t,t,t,1 bath,"['email', 'phone']",4.67,5.0,4.67,4.33,1.0,3,342,380,1,1125
21796,within an hour,100%,t,Entire loft,Mexico,f,f,t,1 bath,"['email', 'phone']",5.0,5.0,4.5,5.0,1.0,2,269,489,1,1125
21797,within an hour,95%,t,Private room in home,"Mexico City, Mexico",f,f,t,2.5 shared baths,"['email', 'phone']",4.0,4.67,4.0,4.33,1.0,3,364,295,2,365
21798,DESCONOCIDO,DESCONOCIDO,t,Private room in home,DESCONOCIDO,f,t,t,1 private bath,['phone'],4.7,4.8,4.8,4.7,2.0,0,365,2025,1,365
21799,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,3.0,4,188,1604,1,1125
21800,within an hour,100%,t,Entire rental unit,"New York, NY",t,t,t,1 bath,"['email', 'phone', 'work_email']",5.0,4.9,5.0,4.8,1.0,10,340,1660,1,365
21801,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",t,t,t,2 baths,"['email', 'phone', 'work_email']",5.0,5.0,5.0,5.0,2.0,8,352,1242,1,365
21802,within an hour,93%,t,Entire rental unit,Mexico,f,f,t,1 bath,"['email', 'phone', 'work_email']",5.0,5.0,5.0,5.0,2.0,4,83,1185,2,365
21803,within an hour,99%,t,Entire rental unit,DESCONOCIDO,f,t,t,1.5 baths,"['email', 'phone']",5.0,5.0,5.0,4.0,2.0,1,287,2119,3,365
21804,within an hour,98%,t,Entire rental unit,"Texcoco, Mexico",f,f,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,2.0,1,365,1536,1,365
21805,within an hour,99%,t,Private room in guesthouse,"TepoztlÃ¡n, Mexico",t,t,t,1 private bath,"['email', 'phone', 'work_email']",4.7,4.8,4.8,4.7,1.0,0,319,500,2,90
21806,within an hour,97%,t,Private room in townhouse,"Mexico City, Mexico",f,f,t,1 private bath,"['email', 'phone']",5.0,5.0,5.0,4.93,1.0,14,334,1200,1,365
21807,within an hour,98%,t,Private room in rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.75,5.0,5.0,4.75,2.0,4,365,450,2,365
21808,a few days or more,DESCONOCIDO,t,Private room in rental unit,"Mexico City, Mexico",f,f,t,1 private bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,365,825,1,14
21809,within an hour,97%,t,Private room in townhouse,"Mexico City, Mexico",f,f,t,1 private bath,"['email', 'phone']",5.0,5.0,5.0,4.78,1.0,9,356,1000,1,1125
21810,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,362,920,1,1125
21811,within an hour,97%,t,Private room in townhouse,"Mexico City, Mexico",f,f,t,1 private bath,"['email', 'phone']",5.0,5.0,5.0,4.91,1.0,23,332,1000,1,1125
21812,within an hour,99%,t,Entire rental unit,"Mexico City, Mexico",t,t,t,1.5 baths,"['email', 'phone']",5.0,5.0,4.8,4.8,1.0,5,224,768,2,365
21813,within an hour,100%,t,Entire rental unit,"San Jose, CA",t,t,t,2 baths,"['email', 'phone', 'work_email']",4.7,4.8,4.8,4.7,3.0,0,119,9985,1,365
21814,a few days or more,0%,t,Private room in home,"Mexico City, Mexico",f,f,t,2 shared baths,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,365,600,1,365
21815,within an hour,100%,t,Private room in rental unit,DESCONOCIDO,f,t,t,1 private bath,['phone'],4.0,5.0,5.0,4.5,1.0,2,360,297,2,365
21816,a few days or more,80%,t,Entire rental unit,DESCONOCIDO,f,f,t,1 bath,['phone'],4.7,4.8,4.8,4.7,1.0,0,365,852,1,365
21817,within an hour,100%,t,Entire serviced apartment,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.83,5.0,4.67,4.83,1.0,6,365,1047,1,365
21818,within an hour,100%,t,Entire rental unit,"Guadalajara, Mexico",f,f,t,2 baths,"['email', 'phone']",5.0,5.0,4.88,4.88,5.0,8,175,1600,3,365
21819,DESCONOCIDO,DESCONOCIDO,t,Private room in home,DESCONOCIDO,f,f,t,1 private bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,358,468,30,60
21820,within an hour,100%,t,Entire rental unit,"New York, NY",t,t,t,2 baths,"['email', 'phone', 'work_email']",5.0,5.0,5.0,5.0,3.0,3,356,1563,1,365
21821,within a few hours,DESCONOCIDO,t,Entire condo,"Mexico City, Mexico",f,f,t,2 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,333,1300,1,365
21822,within an hour,100%,t,Entire condo,"Mexico City, Mexico",f,t,t,2 baths,"['email', 'phone']",4.0,4.0,5.0,5.0,3.0,1,356,811,2,180
21823,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",t,t,t,2 baths,"['email', 'phone']",5.0,5.0,4.86,4.71,3.0,7,337,6792,2,365
21824,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.67,4.93,4.8,4.53,1.0,15,359,800,1,365
21825,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,5.0,1.0,3,362,1592,1,365
21826,within an hour,100%,t,Entire condo,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.6,4.8,4.8,4.9,2.0,10,259,1490,1,365
21827,within a day,0%,t,Private room in rental unit,Mexico,f,f,t,1 private bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,87,500,1,365
21828,within a day,DESCONOCIDO,t,Entire rental unit,"Mexico City, Mexico",f,f,t,1 bath,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,87,1797,3,7
21829,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",4.73,4.82,4.64,4.27,1.0,11,362,1531,1,365
21830,within a day,65%,t,Entire condo,DESCONOCIDO,f,f,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,5.0,2.0,1,62,925,2,365
21831,within an hour,100%,t,Entire condo,DESCONOCIDO,f,t,t,1.5 baths,['phone'],5.0,5.0,3.0,5.0,1.0,1,59,1200,1,365
21832,within an hour,100%,t,Private room in hut,"Mexico City, Mexico",t,t,t,1 private bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,363,2500,1,365
21833,within an hour,100%,t,Entire rental unit,DESCONOCIDO,t,t,f,1 bath,"['email', 'phone']",5.0,5.0,5.0,5.0,1.0,1,364,1042,1,365
21834,within a day,DESCONOCIDO,t,Entire rental unit,"Mexico City, Mexico",f,f,t,1 bath,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,32,1906,3,7
21835,within a day,DESCONOCIDO,t,Entire rental unit,"Mexico City, Mexico",f,f,t,2 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,82,2396,3,7
21836,within a day,DESCONOCIDO,t,Entire rental unit,"Mexico City, Mexico",f,f,t,2 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,88,2378,3,7
21837,within a day,50%,t,Entire home,DESCONOCIDO,f,f,t,1 bath,['phone'],4.7,4.8,4.8,4.7,1.0,0,342,300,1,365
21838,within a day,DESCONOCIDO,t,Entire rental unit,"Mexico City, Mexico",f,f,t,2 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,68,2378,3,7
21839,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",4.83,5.0,5.0,5.0,2.0,12,147,1474,1,30
21840,DESCONOCIDO,DESCONOCIDO,t,Entire serviced apartment,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.7,4.8,4.8,4.7,3.0,0,209,1800,2,365
21841,within an hour,94%,t,Private room in rental unit,"Mexico City, Mexico",f,f,t,1 private bath,"['email', 'phone']",3.0,5.0,3.0,3.0,1.0,1,161,646,2,90
21842,DESCONOCIDO,DESCONOCIDO,t,Private room in home,"Boston, MA",f,f,t,2.5 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,7.0,0,365,817,1,365
21843,within an hour,DESCONOCIDO,t,Entire rental unit,"Mexico City, Mexico",f,f,t,2 baths,"['email', 'phone', 'work_email']",4.7,4.8,4.8,4.7,2.0,0,203,2000,1,1125
21844,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.4,5.0,5.0,4.8,2.0,5,349,749,3,1125
21845,within an hour,96%,t,Entire rental unit,DESCONOCIDO,f,t,t,2 baths,['phone'],4.85,4.77,5.0,4.85,2.0,13,350,947,1,365
21846,within an hour,100%,t,Entire rental unit,Mexico,f,t,t,1 bath,"['email', 'phone']",4.81,4.63,4.93,4.56,1.0,27,343,1000,1,365
21847,within an hour,83%,t,Entire rental unit,"Mexico City, Mexico",f,f,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,2.0,1,331,1400,1,90
21848,a few days or more,DESCONOCIDO,f,Entire rental unit,"Berlin, Germany",f,f,t,2 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,2.0,0,364,1320,30,365
21849,within an hour,100%,t,Entire rental unit,"New York, NY",t,t,t,2 baths,"['email', 'phone', 'work_email']",5.0,5.0,5.0,4.67,3.0,3,348,4100,1,365
21850,within an hour,100%,t,Entire condo,"Mexico City, Mexico",t,t,t,3.5 baths,"['email', 'phone']",4.83,4.83,4.83,4.5,4.0,6,350,4601,1,365
21851,within an hour,80%,t,Entire condo,DESCONOCIDO,f,f,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,4.0,3,238,1700,2,1125
21852,within an hour,100%,t,Entire condo,DESCONOCIDO,t,t,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,4.5,2.0,2,0,2516,1,365
21853,within a few hours,75%,t,Entire condo,DESCONOCIDO,f,f,t,1.5 baths,['phone'],5.0,5.0,5.0,5.0,1.0,1,315,900,1,5
21854,within an hour,99%,t,Entire condo,"Mexico City, Mexico",t,f,t,2 baths,"['email', 'phone']",5.0,5.0,4.5,5.0,5.0,2,145,3586,1,40
21855,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.88,5.0,4.94,4.88,2.0,17,294,721,2,1125
21856,within an hour,100%,t,Private room in rental unit,DESCONOCIDO,f,t,t,1 private bath,['phone'],4.4,4.6,4.8,4.0,1.0,5,358,283,2,365
21857,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.75,4.75,4.75,4.25,1.0,4,362,999,1,1125
21858,within an hour,97%,t,Entire rental unit,"Mexico City, Mexico",t,f,t,2 baths,"['email', 'phone', 'work_email']",5.0,5.0,5.0,5.0,2.0,2,176,2507,2,365
21859,within an hour,100%,f,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",5.0,4.5,5.0,3.5,1.0,2,328,1216,1,365
21860,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",5.0,5.0,4.8,5.0,3.0,5,357,1164,2,365
21861,within an hour,98%,t,Private room in guesthouse,"Mexico City, Mexico",f,t,t,1.5 shared baths,"['email', 'phone']",3.75,4.75,4.0,4.0,1.0,4,365,200,2,365
21862,within an hour,96%,t,Entire home,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,5.0,1.0,1,355,700,3,1125
21863,within an hour,97%,t,Private room in rental unit,"Mexico City, Mexico",t,t,t,1 shared bath,"['email', 'phone']",4.88,5.0,4.63,4.75,1.0,8,365,187,2,365
21864,within an hour,100%,t,Private room in rental unit,"Mexico City, Mexico",f,f,t,1 shared bath,"['email', 'phone']",5.0,5.0,5.0,4.67,1.0,3,353,600,2,365
21865,within an hour,100%,t,Private room in home,"Mexico City, Mexico",f,t,t,1 shared bath,"['email', 'phone']",5.0,5.0,5.0,5.0,2.0,1,364,290,1,365
21866,within a few hours,DESCONOCIDO,t,Entire cottage,DESCONOCIDO,f,f,t,1 bath,"['email', 'phone']",4.7,4.8,4.8,4.7,6.0,0,364,10000,2,5
21867,within an hour,100%,t,Entire rental unit,"New York, NY",t,t,t,2 baths,"['email', 'phone', 'work_email']",5.0,5.0,5.0,5.0,3.0,2,352,2017,1,365
21868,within an hour,98%,t,Entire rental unit,"Playa del Carmen, Mexico",f,t,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,2.0,3,344,1411,3,15
21869,within an hour,99%,t,Entire condo,"Mexico City, Mexico",t,f,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,3.0,6,156,2121,1,90
21870,within an hour,100%,t,Entire rental unit,"New York, NY",t,t,t,2 baths,"['email', 'phone', 'work_email']",4.8,5.0,4.6,4.6,2.0,5,341,2124,1,365
21871,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,['phone'],3.5,3.5,5.0,3.5,1.0,2,348,437,2,365
21872,within an hour,100%,t,Private room in rental unit,DESCONOCIDO,f,t,f,1 shared bath,"['email', 'phone']",1.0,2.0,5.0,3.0,1.0,1,365,347,3,1125
21873,within an hour,83%,t,Private room in rental unit,"Mexico City, Mexico",f,f,t,1 private bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,256,700,1,365
21874,within an hour,100%,t,Private room in rental unit,DESCONOCIDO,f,f,t,1 private bath,"['email', 'phone']",5.0,5.0,5.0,5.0,1.0,5,87,999,1,150
21875,within an hour,100%,t,Private room in rental unit,DESCONOCIDO,f,t,f,1 shared bath,"['email', 'phone']",4.0,4.0,5.0,4.0,1.0,1,365,355,3,1125
21876,within an hour,96%,t,Entire rental unit,"Mexico City, Mexico",f,f,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,5.0,3.0,1,358,816,2,180
21877,within an hour,100%,t,Private room in rental unit,"Mexico City, Mexico",f,t,t,1 private bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,45,700,1,7
21878,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",t,t,t,2 baths,"['email', 'phone', 'work_email']",5.0,5.0,5.0,5.0,2.0,4,346,850,3,180
21879,within an hour,98%,t,Private room in rental unit,"Mexico City, Mexico",f,t,t,1 shared bath,"['email', 'phone', 'work_email']",4.83,4.83,4.96,4.96,1.0,24,349,390,1,365
21880,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,2 baths,['phone'],3.8,4.3,4.7,4.3,4.0,10,350,1847,1,365
21881,within an hour,99%,f,Entire rental unit,"Mexico City, Mexico",f,f,t,1 bath,"['email', 'phone', 'work_email']",4.7,4.8,4.8,4.7,2.0,0,316,1433,2,365
21882,within an hour,99%,f,Entire rental unit,"Mexico City, Mexico",f,f,t,1 bath,"['email', 'phone', 'work_email']",4.7,4.8,4.8,4.7,2.0,0,297,2254,2,365
21883,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,f,t,4 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,4.0,0,266,6362,1,365
21884,within an hour,99%,f,Entire rental unit,"Mexico City, Mexico",f,f,t,1 bath,"['email', 'phone', 'work_email']",4.7,4.8,4.8,4.7,2.0,0,314,1446,2,365
21885,within an hour,100%,t,Entire rental unit,"Tijuana, Mexico",t,t,t,1 bath,"['email', 'phone', 'work_email']",4.7,4.8,4.8,4.7,2.0,0,364,3000,5,365
21886,within an hour,100%,t,Entire condo,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,5.0,2.0,3,301,787,1,365
21887,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,t,t,4 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,4.0,0,266,6362,1,365
21888,within an hour,100%,t,Entire rental unit,DESCONOCIDO,t,t,t,1 bath,"['email', 'phone', 'work_email']",5.0,5.0,5.0,5.0,1.0,5,356,859,1,365
21889,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,t,t,4 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,8.0,0,269,6362,1,365
21890,within an hour,100%,t,Private room in rental unit,DESCONOCIDO,f,t,t,1 shared bath,['phone'],5.0,5.0,5.0,5.0,1.0,3,358,338,2,365
21891,within an hour,DESCONOCIDO,t,Entire rental unit,"Cuernavaca, Mexico",f,f,t,2 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,3.0,0,365,732,30,365
21892,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,t,t,4 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,8.0,0,268,6362,1,365
21893,within an hour,100%,t,Shared room in home,DESCONOCIDO,f,t,t,2.5 shared baths,"['email', 'phone']",5.0,5.0,3.83,4.83,1.0,6,361,250,1,365
21894,within an hour,100%,t,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,['phone'],4.86,5.0,4.71,4.86,1.0,7,364,319,2,365
21895,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,t,t,4 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,8.0,0,268,6362,1,365
21896,within an hour,100%,t,Entire loft,"El MarquÃ©s, Mexico",f,t,t,1 bath,"['email', 'phone']",4.89,5.0,5.0,4.83,1.0,18,346,866,1,365
21897,within a day,73%,t,Entire rental unit,DESCONOCIDO,f,f,t,2 baths,"['email', 'phone']",5.0,4.5,5.0,5.0,3.0,2,349,1071,3,365
21898,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,t,t,3 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,3.0,0,266,4777,1,365
21899,within an hour,71%,t,Entire condo,"Amsterdam, Netherlands",f,t,t,2 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,4.0,1,155,9342,2,1125
21900,within an hour,100%,f,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",5.0,5.0,5.0,5.0,2.0,1,365,1235,1,365
21901,within an hour,98%,t,Entire home,DESCONOCIDO,f,t,t,8.5 baths,"['email', 'phone']",5.0,5.0,5.0,5.0,10.0,1,356,10500,2,365
21902,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.5,5.0,4.5,4.5,1.0,2,365,1047,1,365
21903,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",t,f,t,2 baths,"['email', 'phone']",4.4,5.0,4.8,4.4,2.0,5,81,2200,1,30
21904,within an hour,100%,t,Entire rental unit,"Mexico City, Mexico",t,t,t,3.5 baths,"['email', 'phone']",5.0,5.0,5.0,4.86,4.0,7,353,7614,2,365
21905,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,t,t,3 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,3.0,0,266,4777,1,365
21906,within an hour,100%,t,Entire loft,"Mexico City, Mexico",f,f,t,1.5 baths,"['email', 'phone', 'work_email']",4.94,4.88,4.76,4.94,2.0,17,350,999,1,1125
21907,within an hour,100%,t,Entire rental unit,"Guadalajara, Mexico",f,f,t,1 bath,"['email', 'phone']",4.89,4.89,5.0,4.95,2.0,19,348,929,1,5
21908,within an hour,100%,f,Entire rental unit,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,0,1325,1,365
21909,within an hour,100%,t,Private room in rental unit,"Mexico City, Mexico",t,t,t,1 shared bath,"['email', 'phone', 'work_email']",4.55,4.86,4.82,4.77,1.0,22,361,563,2,1125
21910,within an hour,100%,t,Entire loft,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",4.0,2.0,2.0,1.0,1.0,1,57,799,3,365
21911,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,t,t,3 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,3.0,0,266,4777,1,365
21912,within an hour,100%,t,Entire loft,"Mexico City, Mexico",f,t,t,1 bath,"['email', 'phone']",4.78,4.78,5.0,4.33,1.0,9,355,999,1,1125
21913,within an hour,94%,t,Entire rental unit,Mexico,f,t,t,1 bath,"['email', 'phone']",4.5,5.0,5.0,5.0,1.0,2,362,1070,2,365
21914,within an hour,99%,t,Entire rental unit,"Mexico City, Mexico",f,f,t,1 bath,"['email', 'phone']",5.0,4.71,5.0,4.71,1.0,7,343,581,1,365
21915,DESCONOCIDO,DESCONOCIDO,t,Private room in serviced apartment,"Mexico City, Mexico",f,t,t,1 shared bath,"['email', 'phone']",4.7,4.8,4.8,4.7,1.0,0,362,282,1,365
21916,within an hour,99%,t,Room in hotel,"Mexico City, Mexico",f,t,t,1 private bath,"['email', 'phone']",4.98,4.85,4.83,4.67,1.0,48,364,692,1,1125
21917,within an hour,100%,f,Entire serviced apartment,DESCONOCIDO,f,t,t,1 bath,"['email', 'phone']",5.0,4.0,5.0,5.0,1.0,2,361,1235,1,365
21918,within a few hours,DESCONOCIDO,t,Room in hotel,DESCONOCIDO,f,t,t,3 baths,"['email', 'phone']",4.7,4.8,4.8,4.7,6.0,0,268,4777,1,365
